type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,555,0.6476323,,1.0,19
cluster,556,0.72361493,,0.8947368421052632,19
cluster,557,0.4407604,,0.75,28
cluster,558,0.60282624,,0.8823529411764706,17
cluster,559,0.7891865,,0.5357142857142857,56
cluster,560,0.7653416,,1.0,17
cluster,561,0.6509205,,1.0,33
cluster,562,0.90197957,,1.0,33
cluster,563,0.3040044,,1.0,17
cluster,564,0.85173947,,1.0,28
cluster,565,0.76677936,,1.0,27
cluster,566,0.785718,,1.0,17
cluster,567,0.63369906,,1.0,33
cluster,568,0.80947006,,0.8928571428571429,56
cluster,569,0.6617161,,0.8928571428571429,28
cluster,570,0.48571435,,0.4909090909090909,55
cluster,571,0.8929372,,0.9761904761904762,42
cluster,572,0.6293452,,1.0,32
cluster,573,0.8625351,,1.0,32
cluster,574,0.8440481,,0.8571428571428571,42
cluster,575,0.25157315,,0.4723127035830619,307
cluster,576,0.7805245,,0.875,16
cluster,577,0.86764514,,0.55,20
cluster,578,0.83440447,,1.0,38
cluster,579,0.8734806,,1.0,33
cluster,580,0.78957057,,1.0,26
cluster,581,0.75675935,,1.0,70
cluster,582,0.9232614,,0.96,25
cluster,583,0.8287849,,1.0,30
cluster,584,0.58764064,,1.0,29
cluster,585,0.8456094,,0.9333333333333333,15
cluster,586,0.7150023,,0.7333333333333333,15
cluster,587,0.82971734,,1.0,26
cluster,588,0.66687167,,1.0,37
cluster,589,0.6381663,,0.9820359281437125,167
cluster,590,0.8644423,,1.0,26
cluster,591,0.574738,,0.9523809523809523,21
cluster,592,0.8392506,,0.9743589743589743,39
cluster,593,0.934155,,1.0,12
cluster,594,0.6263305,,0.39928057553956836,556
cluster,595,0.5605649,,0.7419354838709677,124
cluster,596,0.7769062,,0.8541666666666666,48
cluster,597,0.5955917,,0.9636363636363636,55
cluster,598,0.5636614,,0.5921052631578947,76
cluster,599,0.8231929,,0.9285714285714286,84
cluster,600,0.5935751,,0.55,20
cluster,601,0.47200483,,0.4375,16
cluster,602,0.3198802,,0.6484375,128
cluster,603,0.8571261,,0.8947368421052632,19
cluster,604,0.7002126,,0.8,10
cluster,605,0.80792964,,1.0,13
cluster,606,0.7510843,,1.0,14
cluster,607,0.77475315,,0.9565217391304348,23
cluster,608,0.7857318,,0.9473684210526315,19
cluster,609,0.05510214,,0.6747967479674797,246
cluster,610,0.8342358,,1.0,35
cluster,611,0.8762164,,1.0,20
cluster,612,0.55104584,,1.0,34
cluster,613,0.8919563,,1.0,19
cluster,614,0.7871134,,1.0,47
cluster,615,0.7775654,,1.0,37
cluster,616,0.8985871,,1.0,29
cluster,617,0.79257107,,1.0,41
cluster,618,0.80310607,,1.0,27
cluster,619,0.4312307,,1.0,56
cluster,620,0.7053457,,1.0,24
cluster,621,0.83877975,,1.0,10
cluster,622,0.8346404,,1.0,41
cluster,623,0.6917555,,1.0,20
cluster,624,0.62692875,,1.0,12
cluster,625,0.7409453,,1.0,31
cluster,626,0.9031146,,1.0,36
cluster,627,0.61114335,,1.0,18
cluster,628,0.8954166,,1.0,21
cluster,629,0.8491331,,1.0,58
cluster,630,0.53199667,,1.0,27
cluster,631,0.3711568,,1.0,64
cluster,632,0.67040634,,1.0,20
cluster,633,0.83957744,,1.0,18
cluster,634,0.6538576,,1.0,21
cluster,635,0.7654618,,1.0,28
cluster,636,0.6458288,,1.0,14
cluster,637,0.7816636,,1.0,21
cluster,638,0.5380441,,1.0,42
cluster,639,0.5966227,,1.0,30
cluster,640,0.8728989,,1.0,19
cluster,641,0.7384828,,1.0,23
cluster,642,0.95482314,,1.0,16
cluster,643,0.26563728,,0.768361581920904,177
cluster,644,0.7780415,,1.0,18
cluster,645,0.75954705,,1.0,11
cluster,646,0.79615194,,1.0,24
cluster,647,0.6288584,,1.0,19
cluster,648,0.80930644,,1.0,18
cluster,649,0.76976895,,1.0,18
cluster,650,0.53187805,,1.0,29
cluster,651,0.78797436,,1.0,47
cluster,652,0.70022744,,1.0,21
cluster,653,0.73515064,,1.0,18
cluster,654,0.6780638,,1.0,29
cluster,655,0.6455456,,1.0,50
cluster,656,0.6837438,,1.0,29
cluster,657,0.6348742,,1.0,19
cluster,658,0.80113953,,1.0,61
cluster,659,0.77837557,,1.0,28
cluster,660,0.67347366,,1.0,21
cluster,661,0.59328437,,0.95,20
cluster,662,0.729383,,1.0,19
cluster,663,0.83007264,,1.0,38
cluster,664,0.79436606,,1.0,23
cluster,665,0.5965556,,1.0,39
cluster,666,0.501668,,1.0,48
cluster,667,0.74382234,,1.0,65
cluster,668,0.7186683,,0.9583333333333334,24
cluster,669,0.6089292,,1.0,15
cluster,670,0.31570563,,1.0,62
cluster,671,0.6600554,,1.0,60
cluster,672,0.6586915,,1.0,18
cluster,673,0.6337731,,1.0,22
cluster,674,0.34145436,,1.0,33
cluster,675,0.6556982,,1.0,29
cluster,676,0.7320167,,1.0,18
cluster,677,0.7945591,,1.0,19
cluster,678,0.5962211,,1.0,34
cluster,679,0.71186227,,1.0,17
cluster,680,0.2938261,,0.9893617021276596,94
cluster,681,0.47753173,,0.9090909090909091,77
cluster,682,0.66304004,,1.0,16
cluster,683,0.7224261,,1.0,28
cluster,684,0.7486248,,1.0,20
cluster,685,0.769797,,1.0,21
cluster,686,0.6178618,,1.0,15
cluster,687,0.56223816,,1.0,31
cluster,688,0.37816834,,1.0,65
cluster,689,0.5957655,,1.0,56
cluster,690,0.6774038,,1.0,10
