type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,417,0.74835896,,1.0,20
cluster,418,0.37596908,,1.0,37
cluster,419,0.69531715,,0.9666666666666667,60
cluster,420,0.9437874,,1.0,22
cluster,421,0.92194885,,1.0,21
cluster,422,0.8654552,,1.0,15
cluster,423,0.8651794,,1.0,42
cluster,424,0.7591293,,1.0,16
cluster,425,0.7027662,,1.0,63
cluster,426,0.83834344,,1.0,48
cluster,427,0.6693649,,1.0,30
cluster,428,0.56218415,,1.0,53
cluster,429,0.863641,,1.0,15
cluster,430,0.55667657,,1.0,33
cluster,431,0.8325424,,1.0,29
cluster,432,0.7514919,,1.0,11
cluster,433,0.76906264,,1.0,22
cluster,434,0.6440732,,1.0,26
cluster,435,0.7481947,,1.0,22
cluster,436,0.7461809,,1.0,22
cluster,437,0.8347517,,1.0,26
cluster,438,0.9103091,,1.0,12
cluster,439,0.8759911,,1.0,25
cluster,440,0.7515605,,0.8,10
cluster,441,0.83661073,,1.0,25
cluster,442,0.79975677,,0.9,10
cluster,443,0.88871175,,0.9565217391304348,23
cluster,444,0.85009396,,1.0,26
cluster,445,0.73077977,,1.0,15
cluster,446,0.8819845,,1.0,44
cluster,447,0.75256413,,0.8333333333333334,42
cluster,448,0.8077325,,1.0,13
cluster,449,0.8913157,,0.9090909090909091,11
cluster,450,0.9057738,,1.0,13
cluster,451,0.9196386,,0.9615384615384616,26
cluster,452,0.6264061,,1.0,25
cluster,453,0.80656266,,0.9473684210526315,19
cluster,454,0.70670736,,1.0,31
cluster,455,0.8533882,,1.0,44
cluster,456,0.7541745,,0.9696969696969697,33
cluster,457,0.7248513,,0.9824561403508771,57
cluster,458,0.77529705,,1.0,10
cluster,459,0.60069,,0.9615384615384616,26
cluster,460,0.94604605,,0.9090909090909091,11
cluster,461,0.45143887,,0.3987138263665595,311
cluster,462,0.6871709,,1.0,22
cluster,463,0.8231768,,1.0,13
cluster,464,0.9019699,,0.875,40
cluster,465,0.8562223,,1.0,28
cluster,466,0.7525496,,1.0,19
cluster,467,0.6304185,,1.0,35
cluster,468,0.7295254,,1.0,14
cluster,469,0.7820305,,1.0,34
cluster,470,0.73574424,,0.96875,32
cluster,471,0.79468817,,1.0,12
cluster,472,0.7454153,,1.0,10
cluster,473,0.771525,,1.0,18
cluster,474,0.67723227,,0.9814814814814815,54
cluster,475,0.50167733,,1.0,44
cluster,476,0.7111847,,1.0,20
cluster,477,0.66381156,,0.972972972972973,37
cluster,478,0.50268203,,1.0,41
cluster,479,0.7916934,,1.0,35
cluster,480,0.746951,,1.0,13
cluster,481,0.6097349,,0.8780487804878049,41
cluster,482,0.83676064,,0.8780487804878049,41
cluster,483,0.5572724,,1.0,39
cluster,484,0.62500656,,1.0,38
cluster,485,0.6151313,,0.7142857142857143,49
cluster,486,0.8261071,,0.9166666666666666,12
cluster,487,0.9021517,,1.0,19
cluster,488,0.699384,,0.972972972972973,37
cluster,489,0.87609994,,0.9444444444444444,18
cluster,490,0.6532852,,1.0,19
cluster,491,0.7143879,,1.0,16
cluster,492,0.8023676,,1.0,13
cluster,493,0.9162359,,1.0,34
cluster,494,0.58985656,,0.6,30
cluster,495,0.7551695,,0.8,10
cluster,496,0.79277676,,0.9298245614035088,57
cluster,497,0.72355646,,1.0,11
cluster,498,0.78976613,,1.0,19
cluster,499,0.65406215,,0.673469387755102,49
cluster,500,0.8036542,,1.0,24
cluster,501,0.8550788,,0.9523809523809523,21
cluster,502,0.7680235,,1.0,24
cluster,503,0.82495385,,1.0,16
cluster,504,0.82269603,,1.0,12
cluster,505,0.37590256,,1.0,19
cluster,506,0.66377586,,1.0,28
cluster,507,0.7634636,,1.0,15
cluster,508,0.6445897,,0.9054054054054054,74
cluster,509,0.75022197,,0.8936170212765957,47
cluster,510,0.868229,,1.0,18
cluster,511,0.5300875,,0.96,25
cluster,512,0.4074266,,0.59375,32
cluster,513,0.81758714,,0.9016393442622951,61
cluster,514,0.8330972,,1.0,53
cluster,515,0.85031754,,0.8571428571428571,14
cluster,516,0.63535035,,0.9642857142857143,56
cluster,517,0.74197525,,1.0,17
cluster,518,0.4623607,,0.8301886792452831,53
cluster,519,0.67604893,,1.0,38
cluster,520,0.70572984,,0.8235294117647058,17
cluster,521,0.8696886,,1.0,18
cluster,522,0.67276603,,0.8823529411764706,17
cluster,523,0.8642196,,0.8518518518518519,27
cluster,524,0.8574005,,0.9696969696969697,33
cluster,525,0.6609162,,1.0,28
cluster,526,0.77019787,,0.9090909090909091,11
cluster,527,0.6959984,,1.0,18
cluster,528,0.6904961,,1.0,20
cluster,529,0.7098501,,1.0,16
cluster,530,0.7335002,,1.0,13
cluster,531,0.63447744,,1.0,50
cluster,532,0.67560744,,1.0,11
cluster,533,0.67959315,,0.9534883720930233,43
cluster,534,0.7516071,,0.9310344827586207,29
cluster,535,0.68792915,,1.0,13
cluster,536,0.7338593,,0.5454545454545454,22
cluster,537,0.64652556,,0.6470588235294118,17
cluster,538,0.5489013,,1.0,15
cluster,539,0.93231463,,1.0,25
cluster,540,0.8226264,,0.96,25
cluster,541,0.7011869,,0.7692307692307693,26
cluster,542,0.64238006,,0.9583333333333334,24
cluster,543,0.684468,,0.6071428571428571,28
cluster,544,0.6248506,,0.978494623655914,93
cluster,545,0.6230397,,1.0,40
cluster,546,0.5522673,,0.7083333333333334,24
cluster,547,0.6429648,,0.5384615384615384,13
cluster,548,0.7290604,,0.8490566037735849,53
cluster,549,0.6359782,,1.0,19
cluster,550,0.63425267,,1.0,20
cluster,551,0.59339625,,0.8775510204081632,49
cluster,552,0.7444689,,0.9714285714285714,35
cluster,553,0.7134902,,0.5925925925925926,27
cluster,554,0.74521023,,1.0,13
cluster,555,0.33301055,,1.0,82
cluster,556,0.72754145,,1.0,16
cluster,557,0.8067808,,1.0,34
cluster,558,0.7267756,,0.896551724137931,29
cluster,559,0.45708466,,0.6666666666666666,60
cluster,560,0.7480604,,0.3333333333333333,12
cluster,561,0.46488047,,0.47058823529411764,34
cluster,562,0.8841563,,1.0,21
cluster,563,0.57016975,,0.5789473684210527,19
cluster,564,0.48790455,,0.6428571428571429,84
cluster,565,0.7348501,,1.0,50
cluster,566,0.4910996,,1.0,37
cluster,567,0.65611726,,0.45652173913043476,46
cluster,568,0.5440784,,1.0,39
cluster,569,0.85674727,,1.0,17
cluster,570,0.8386644,,1.0,37
cluster,571,0.5064412,,1.0,29
cluster,572,0.35894796,,1.0,87
cluster,573,0.5765011,,1.0,12
cluster,574,0.846294,,1.0,23
cluster,575,0.6308365,,1.0,23
cluster,576,0.5491049,,1.0,33
cluster,577,0.47742942,,0.8461538461538461,39
cluster,578,0.7021236,,1.0,23
cluster,579,0.7051185,,1.0,30
cluster,580,0.7925021,,1.0,43
cluster,581,0.6958937,,1.0,15
cluster,582,0.42493954,,1.0,27
cluster,583,0.638741,,1.0,24
cluster,584,0.8742373,,1.0,26
