type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,470,0.6194508,,0.9833333333333333,60
cluster,471,0.7568932,,0.9285714285714286,14
cluster,472,0.5821239,,1.0,36
cluster,473,0.76259845,,1.0,16
cluster,474,0.6500939,,1.0,26
cluster,475,0.86250025,,1.0,28
cluster,476,0.7292378,,1.0,12
cluster,477,0.7633444,,1.0,14
cluster,478,0.7071889,,1.0,43
cluster,479,0.82288915,,1.0,20
cluster,480,0.8760888,,1.0,24
cluster,481,0.7594381,,1.0,41
cluster,482,0.7708292,,1.0,13
cluster,483,0.75772965,,1.0,30
cluster,484,0.79603946,,1.0,39
cluster,485,0.94091225,,0.9827586206896551,58
cluster,486,0.7624234,,1.0,34
cluster,487,0.67800343,,1.0,43
cluster,488,0.822929,,1.0,26
cluster,489,0.7549483,,1.0,41
cluster,490,0.87313014,,1.0,56
cluster,491,0.7252221,,1.0,19
cluster,492,0.6282095,,1.0,43
cluster,493,0.8968447,,1.0,20
cluster,494,0.7900012,,1.0,48
cluster,495,0.63967884,,0.9666666666666667,30
cluster,496,0.7974446,,0.8918918918918919,37
cluster,497,0.7865351,,1.0,28
cluster,498,0.7645308,,1.0,26
cluster,499,0.79627305,,1.0,10
cluster,500,0.7384846,,1.0,12
cluster,501,0.78027505,,1.0,19
cluster,502,0.75181276,,1.0,53
cluster,503,0.7819586,,1.0,14
cluster,504,0.7083224,,1.0,21
cluster,505,0.71594447,,1.0,25
cluster,506,0.7496932,,1.0,17
cluster,507,0.63657194,,1.0,25
cluster,508,0.6451733,,1.0,18
cluster,509,0.7155334,,1.0,15
cluster,510,0.9250726,,1.0,52
cluster,511,0.90983176,,1.0,17
cluster,512,0.6721336,,1.0,17
cluster,513,0.67389274,,1.0,15
cluster,514,0.6807671,,1.0,26
cluster,515,0.87769103,,1.0,36
cluster,516,0.74337286,,0.9285714285714286,14
cluster,517,0.8086051,,1.0,14
cluster,518,0.835819,,0.972972972972973,37
cluster,519,0.64825207,,0.7407407407407407,27
cluster,520,0.72013,,1.0,18
cluster,521,0.69731575,,0.7,10
cluster,522,0.6306312,,0.9,50
cluster,523,0.79682803,,1.0,83
cluster,524,0.8151784,,1.0,46
cluster,525,0.83615726,,1.0,22
cluster,526,0.74618703,,0.8947368421052632,19
cluster,527,0.8853436,,1.0,13
cluster,528,0.69573975,,1.0,33
cluster,529,0.7243644,,1.0,17
cluster,530,0.84176415,,1.0,14
cluster,531,0.75335157,,0.9130434782608695,23
cluster,532,0.6510481,,0.5633802816901409,71
cluster,533,0.76757973,,1.0,13
cluster,534,0.7016873,,0.9615384615384616,26
cluster,535,0.74789274,,1.0,17
cluster,536,0.7783182,,1.0,19
cluster,537,0.876175,,0.8,25
cluster,538,0.76835394,,1.0,19
cluster,539,0.72313,,1.0,16
cluster,540,0.7101048,,1.0,41
cluster,541,0.7878256,,0.6666666666666666,63
cluster,542,0.6076415,,0.9166666666666666,12
cluster,543,0.7569282,,1.0,16
cluster,544,0.8471939,,1.0,17
cluster,545,0.91309446,,1.0,13
cluster,546,0.65771693,,0.84,25
cluster,547,0.58275026,,0.868421052631579,38
cluster,548,0.6684644,,1.0,15
cluster,549,0.92275643,,0.9166666666666666,12
cluster,550,0.92458487,,1.0,20
cluster,551,0.39509523,,0.5555555555555556,45
cluster,552,0.7439055,,1.0,63
cluster,553,0.7540098,,1.0,27
cluster,554,0.84483516,,0.9491525423728814,59
cluster,555,0.62222815,,0.9,10
cluster,556,0.6419386,,0.9411764705882353,17
cluster,557,0.87942237,,1.0,11
cluster,558,0.39693093,,0.972972972972973,37
cluster,559,0.8366696,,1.0,15
cluster,560,0.896168,,1.0,49
cluster,561,0.6706996,,0.9523809523809523,21
cluster,562,0.6145053,,0.8235294117647058,17
cluster,563,0.7084833,,0.75,32
cluster,564,0.6137192,,0.9583333333333334,24
cluster,565,0.5548814,,0.2972972972972973,74
cluster,566,0.83885497,,1.0,12
cluster,567,0.30557358,,0.9347826086956522,138
cluster,568,0.88017106,,1.0,26
cluster,569,0.5612886,,1.0,10
cluster,570,0.7505065,,1.0,16
cluster,571,0.7885388,,1.0,19
cluster,572,0.74002814,,1.0,16
cluster,573,0.6013324,,0.5263157894736842,19
cluster,574,0.8397301,,1.0,19
cluster,575,0.606966,,0.9787234042553191,47
cluster,576,0.6649186,,1.0,13
cluster,577,0.78382593,,0.9090909090909091,11
cluster,578,0.65172106,,1.0,49
cluster,579,0.81388295,,0.8571428571428571,49
cluster,580,0.6276318,,1.0,45
cluster,581,0.81750876,,0.8723404255319149,47
cluster,582,0.66201454,,0.5,22
cluster,583,0.7288576,,0.8333333333333334,18
cluster,584,0.606072,,0.9166666666666666,12
cluster,585,0.3699507,,1.0,31
cluster,586,0.661832,,1.0,18
cluster,587,0.56180805,,0.9666666666666667,30
cluster,588,0.8406849,,1.0,13
cluster,589,0.80819,,1.0,18
cluster,590,0.70786196,,1.0,19
cluster,591,0.7748779,,1.0,14
cluster,592,0.7542247,,0.8163265306122449,49
cluster,593,0.7851971,,0.8974358974358975,39
cluster,594,0.7560357,,1.0,28
cluster,595,0.5373821,,0.9,10
cluster,596,0.5647216,,1.0,23
cluster,597,0.8265855,,1.0,21
cluster,598,0.77322793,,1.0,11
cluster,599,0.43336853,,0.9558823529411765,68
cluster,600,0.6407664,,0.8125,32
cluster,601,0.7167556,,0.8780487804878049,41
cluster,602,0.46330434,,0.7397260273972602,73
cluster,603,0.598493,,0.9615384615384616,26
cluster,604,0.70047474,,1.0,21
cluster,605,0.68509275,,1.0,21
cluster,606,0.7693048,,0.8611111111111112,72
cluster,607,0.79196954,,1.0,11
cluster,608,0.85675836,,0.8918918918918919,37
cluster,609,0.6524467,,1.0,27
cluster,610,0.62682766,,0.92,25
cluster,611,0.7875323,,1.0,14
cluster,612,0.7611742,,1.0,18
cluster,613,0.7951258,,1.0,23
cluster,614,0.6021823,,1.0,42
cluster,615,0.7282699,,0.625,24
cluster,616,0.6399776,,1.0,49
cluster,617,0.6959724,,0.8679245283018868,53
cluster,618,0.51211715,,0.8461538461538461,52
