type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,397,0.8748089,,1.0,18
cluster,398,0.8693673,,1.0,21
cluster,399,0.7223585,,1.0,46
cluster,400,0.68097335,,1.0,47
cluster,401,0.80125177,,1.0,10
cluster,402,0.8590857,,1.0,10
cluster,403,0.5220267,,1.0,45
cluster,404,0.6088369,,1.0,16
cluster,405,0.79874414,,1.0,24
cluster,406,0.62341744,,1.0,51
cluster,407,0.74168134,,0.9166666666666666,12
cluster,408,0.5816566,,1.0,47
cluster,409,0.7654046,,1.0,26
cluster,410,0.84714115,,1.0,13
cluster,411,0.7735795,,1.0,20
cluster,412,0.7489333,,1.0,24
cluster,413,0.987212,,1.0,11
cluster,414,0.67478853,,1.0,44
cluster,415,0.78772104,,1.0,38
cluster,416,0.811099,,1.0,23
cluster,417,0.7497659,,1.0,49
cluster,418,0.7677025,,1.0,39
cluster,419,0.7728275,,1.0,37
cluster,420,0.8036425,,1.0,13
cluster,421,0.78122824,,1.0,24
cluster,422,0.837434,,1.0,28
cluster,423,0.8528267,,1.0,11
cluster,424,0.7525777,,1.0,12
cluster,425,0.8008714,,1.0,55
cluster,426,0.8678043,,1.0,26
cluster,427,0.67545825,,1.0,23
cluster,428,0.5807304,,1.0,18
cluster,429,0.6586307,,1.0,10
cluster,430,0.5692293,,1.0,37
cluster,431,0.8154024,,1.0,15
cluster,432,0.8301983,,1.0,15
cluster,433,0.8033322,,1.0,34
cluster,434,0.71300745,,1.0,10
cluster,435,0.7163903,,1.0,41
cluster,436,0.6000276,,1.0,23
cluster,437,0.8521363,,1.0,15
cluster,438,0.73987234,,1.0,16
cluster,439,0.7579986,,1.0,17
cluster,440,0.7345533,,1.0,23
cluster,441,0.8988177,,1.0,28
cluster,442,0.51725584,,1.0,39
cluster,443,0.9223658,,1.0,16
cluster,444,0.8447946,,1.0,23
cluster,445,0.35053405,,1.0,28
cluster,446,0.36646736,,1.0,66
cluster,447,0.8780234,,1.0,12
cluster,448,0.6909942,,1.0,14
cluster,449,0.7913807,,1.0,24
cluster,450,0.79998577,,1.0,14
cluster,451,0.68482536,,1.0,12
cluster,452,0.86054987,,1.0,53
cluster,453,0.40929422,,1.0,38
cluster,454,0.7674702,,0.9833333333333333,60
cluster,455,0.8092503,,1.0,26
cluster,456,0.8919614,,1.0,20
cluster,457,0.8342764,,1.0,12
cluster,458,0.7714639,,1.0,16
cluster,459,0.53195566,,1.0,25
cluster,460,0.68642944,,1.0,31
cluster,461,0.85233593,,0.8461538461538461,26
cluster,462,0.900707,,1.0,22
cluster,463,0.82680744,,0.9032258064516129,62
cluster,464,0.7217038,,0.9230769230769231,13
cluster,465,0.7759781,,0.9166666666666666,24
cluster,466,0.8522082,,1.0,11
cluster,467,0.6034321,,1.0,11
cluster,468,0.38404354,,0.8,55
cluster,469,0.8603494,,0.9583333333333334,24
cluster,470,0.80225134,,1.0,42
cluster,471,0.72013104,,1.0,30
cluster,472,0.8291497,,0.9795918367346939,49
cluster,473,0.6940263,,0.9777777777777777,45
cluster,474,0.7747205,,0.9523809523809523,21
cluster,475,0.8095607,,0.9142857142857143,35
cluster,476,0.6802738,,1.0,24
cluster,477,0.86727524,,1.0,40
cluster,478,0.8795268,,0.9375,64
cluster,479,0.5104276,,0.5555555555555556,36
cluster,480,0.89320564,,1.0,23
cluster,481,0.92607343,,0.9333333333333333,15
cluster,482,0.8305262,,0.972972972972973,37
cluster,483,0.6682367,,0.5454545454545454,11
cluster,484,0.94977885,,0.9166666666666666,36
cluster,485,0.87036395,,0.9333333333333333,15
cluster,486,0.7295183,,1.0,23
cluster,487,0.8798347,,0.9210526315789473,38
cluster,488,0.9528324,,1.0,11
cluster,489,0.8662281,,1.0,13
cluster,490,0.8381958,,1.0,17
cluster,491,0.79111856,,1.0,13
cluster,492,0.6059624,,0.9,10
cluster,493,0.5038885,,0.48,25
cluster,494,0.7446105,,1.0,13
cluster,495,0.8128368,,1.0,18
cluster,496,0.7046975,,0.9629629629629629,27
cluster,497,0.7255027,,1.0,13
cluster,498,0.87587774,,1.0,18
cluster,499,0.70350116,,0.9629629629629629,27
cluster,500,0.8255341,,1.0,27
cluster,501,0.79334784,,1.0,34
cluster,502,0.68724364,,1.0,27
cluster,503,0.7299609,,1.0,32
cluster,504,0.8248886,,1.0,18
cluster,505,0.6151731,,1.0,19
cluster,506,0.780403,,1.0,15
cluster,507,0.7542315,,0.9761904761904762,42
cluster,508,0.7431167,,0.9166666666666666,12
cluster,509,0.7547974,,0.9473684210526315,19
cluster,510,0.80852765,,0.8888888888888888,18
cluster,511,0.9303885,,1.0,14
cluster,512,0.7810533,,1.0,16
cluster,513,0.8401552,,1.0,79
cluster,514,0.8957175,,1.0,13
cluster,515,0.78294736,,1.0,24
cluster,516,0.75900215,,1.0,20
cluster,517,0.534607,,0.9615384615384616,26
cluster,518,0.65608597,,1.0,23
cluster,519,0.57851374,,1.0,13
cluster,520,0.8221547,,0.8333333333333334,24
cluster,521,0.6442922,,0.625,32
cluster,522,0.7836575,,0.8620689655172413,29
cluster,523,0.8578483,,0.9230769230769231,13
cluster,524,0.74764913,,0.8333333333333334,24
cluster,525,0.8219328,,1.0,22
cluster,526,0.84403783,,1.0,24
cluster,527,0.71637815,,0.547945205479452,73
cluster,528,0.8799776,,1.0,14
cluster,529,0.8053502,,1.0,21
cluster,530,0.7112608,,1.0,24
cluster,531,0.78014576,,1.0,18
cluster,532,0.6802386,,1.0,20
cluster,533,0.65739936,,1.0,21
cluster,534,0.6649786,,1.0,11
cluster,535,0.8257366,,1.0,14
cluster,536,0.76813674,,0.7241379310344828,58
cluster,537,0.6544907,,0.88,25
cluster,538,0.7697304,,1.0,31
cluster,539,0.51959276,,0.95,20
cluster,540,0.7152025,,0.8571428571428571,14
cluster,541,0.89026374,,1.0,16
cluster,542,0.8324685,,1.0,12
cluster,543,0.8629493,,0.8695652173913043,46
cluster,544,0.69023895,,0.9855072463768116,69
cluster,545,0.89403063,,1.0,26
cluster,546,0.849228,,1.0,15
cluster,547,0.80241495,,0.9166666666666666,12
cluster,548,0.7607466,,1.0,21
cluster,549,0.71612185,,0.9444444444444444,18
cluster,550,0.8706444,,1.0,11
cluster,551,0.64785874,,1.0,21
cluster,552,0.86926985,,0.868421052631579,38
cluster,553,0.80831176,,1.0,13
cluster,554,0.68677956,,1.0,11
cluster,555,0.710247,,1.0,15
cluster,556,0.51321644,,0.9545454545454546,22
cluster,557,0.58794266,,0.9811320754716981,53
cluster,558,0.815363,,1.0,22
cluster,559,0.62808937,,1.0,40
cluster,560,0.60828465,,0.896551724137931,58
cluster,561,0.60461074,,0.8775510204081632,49
cluster,562,0.8266895,,0.9473684210526315,19
cluster,563,0.5865979,,0.40625,32
cluster,564,0.64904815,,0.7916666666666666,24
cluster,565,0.9149478,,1.0,13
cluster,566,0.74157184,,0.9791666666666666,48
cluster,567,0.5838815,,0.6666666666666666,15
cluster,568,0.8388023,,0.75,28
cluster,569,0.6014361,,0.3333333333333333,24
cluster,570,0.6592043,,1.0,16
cluster,571,0.83063155,,0.8857142857142857,35
cluster,572,0.71368235,,0.8378378378378378,37
cluster,573,0.60243994,,0.9615384615384616,26
cluster,574,0.6589141,,0.8125,16
cluster,575,0.72560257,,1.0,26
cluster,576,0.7651965,,1.0,46
cluster,577,0.6887473,,1.0,35
cluster,578,0.84804565,,1.0,15
cluster,579,0.71144384,,1.0,41
cluster,580,0.58204955,,1.0,34
cluster,581,0.6843714,,1.0,26
cluster,582,0.70516855,,1.0,14
cluster,583,0.9394228,,1.0,20
cluster,584,0.7484718,,0.8157894736842105,76
cluster,585,0.616708,,0.96,50
cluster,586,0.8338833,,0.6,10
cluster,587,0.79729813,,0.7962962962962963,54
cluster,588,0.4656662,,1.0,51
cluster,589,0.75946796,,1.0,17
cluster,590,0.63734055,,1.0,15
cluster,591,0.75471395,,0.5384615384615384,26
cluster,592,0.61990464,,0.9375,16
cluster,593,0.73503375,,1.0,19
cluster,594,0.46291253,,1.0,59
cluster,595,0.38097665,,0.9090909090909091,22
cluster,596,0.7124093,,0.8888888888888888,45
cluster,597,0.65648645,,0.8333333333333334,30
cluster,598,0.50250304,,0.8695652173913043,46
cluster,599,0.72550726,,0.9259259259259259,27
cluster,600,0.6775341,,0.5,24
cluster,601,0.56968445,,1.0,13
cluster,602,0.39796522,,0.8367346938775511,49
cluster,603,0.78148615,,0.9090909090909091,11
cluster,604,0.59851354,,0.88,50
cluster,605,0.72506183,,0.95,20
cluster,606,0.6077066,,0.8223684210526315,152
cluster,607,0.6124431,,0.9166666666666666,12
cluster,608,0.78478336,,1.0,16
cluster,609,0.65401185,,0.875,16
cluster,610,0.6307272,,0.6052631578947368,38
cluster,611,0.5233664,,0.5862068965517241,29
cluster,612,0.4779607,,0.7142857142857143,98
cluster,613,0.5392165,,0.9375,32
cluster,614,0.7358589,,1.0,17
cluster,615,0.8372711,,1.0,16
cluster,616,0.6838124,,0.8529411764705882,34
cluster,617,0.5408793,,0.7857142857142857,14
cluster,618,0.7282903,,0.8571428571428571,21
cluster,619,0.6201616,,1.0,18
cluster,620,0.76331663,,1.0,24
cluster,621,0.7548243,,1.0,13
cluster,622,0.8226922,,1.0,19
cluster,623,0.72110504,,1.0,37
cluster,624,0.67294425,,0.8085106382978723,47
cluster,625,0.5246603,,0.9285714285714286,14
cluster,626,0.6636088,,1.0,13
cluster,627,0.8211969,,1.0,26
cluster,628,0.37352753,,0.3624031007751938,516
cluster,629,0.5532195,,0.6521739130434783,23
cluster,630,0.9208287,,1.0,36
cluster,631,0.7825241,,0.9375,16
cluster,632,0.70432466,,0.9722222222222222,72
cluster,633,0.6561045,,0.6428571428571429,14
